time,id,celsius,farenh
9/13/16 7:15,28F 6E CF 43 16 3 29,12.75,54.95
9/13/16 7:17,28 94 E9 3 0 0 80 5E,12.94,55.29
9/13/16 7:17,28 2C9 3 0 0 80 84,13,55.4
9/13/16 7:17,28 CA DE 3 0 0 80 B6,12.44,54.39
9/13/16 7:17,28 23 DE 3 0 0 80 9,12.75,54.95
9/13/16 7:17,28 7B DF 3 0 0 80 4B,12.56,54.61
9/13/16 7:17,28F 6E CF 43 16 3 29,12.56,54.61
9/13/16 7:19,28 94 E9 3 0 0 80 5E,12.69,54.84
9/13/16 7:19,28 2C9 3 0 0 80 84,12.81,55.06
9/13/16 7:19,28 CA DE 3 0 0 80 B6,12.19,53.94
9/13/16 7:19,28 23 DE 3 0 0 80 9,12.5,54.5
9/13/16 7:19,28 7B DF 3 0 0 80 4B,12.31,54.16
9/13/16 7:19,28F 6E CF 43 16 3 29,12.38,54.28
9/13/16 7:21,28 94 E9 3 0 0 80 5E,12.44,54.39
9/13/16 7:21,28 2C9 3 0 0 80 84,12.5,54.5
9/13/16 7:21,28 CA DE 3 0 0 80 B6,11.88,53.38
9/13/16 7:22,28 23 DE 3 0 0 80 9,12.25,54.05
9/13/16 7:22,28 7B DF 3 0 0 80 4B,12,53.6
9/13/16 7:22,28F 6E CF 43 16 3 29,12.06,53.71
9/13/16 7:24,28 94 E9 3 0 0 80 5E,12.44,54.39
9/13/16 7:24,28 2C9 3 0 0 80 84,12.44,54.39
9/13/16 7:24,28 CA DE 3 0 0 80 B6,11.81,53.26
9/13/16 7:24,28 23 DE 3 0 0 80 9,12.25,54.05
9/13/16 7:24,28 7B DF 3 0 0 80 4B,11.94,53.49
9/13/16 7:24,28F 6E CF 43 16 3 29,12,53.6
9/13/16 7:26,28 94 E9 3 0 0 80 5E,12.5,54.5
9/13/16 7:26,28 2C9 3 0 0 80 84,12.56,54.61
9/13/16 7:26,28 CA DE 3 0 0 80 B6,11.88,53.38
9/13/16 7:26,28 23 DE 3 0 0 80 9,12.31,54.16
9/13/16 7:26,28 7B DF 3 0 0 80 4B,12,53.6
9/13/16 7:26,28F 6E CF 43 16 3 29,12.06,53.71
9/13/16 7:28,28 94 E9 3 0 0 80 5E,12.56,54.61
9/13/16 7:28,28 2C9 3 0 0 80 84,12.56,54.61
9/13/16 7:28,28 CA DE 3 0 0 80 B6,11.88,53.38
9/13/16 7:28,28 23 DE 3 0 0 80 9,12.31,54.16
9/13/16 7:28,28 7B DF 3 0 0 80 4B,11.94,53.49
9/13/16 7:29,28F 6E CF 43 16 3 29,12.06,53.71
9/13/16 7:31,28 94 E9 3 0 0 80 5E,12.63,54.72
9/13/16 7:31,28 2C9 3 0 0 80 84,12.69,54.84
9/13/16 7:31,28 CA DE 3 0 0 80 B6,11.94,53.49
9/13/16 7:31,28 23 DE 3 0 0 80 9,12.44,54.39
9/13/16 7:31,28 7B DF 3 0 0 80 4B,12.19,53.94
9/13/16 7:31,28F 6E CF 43 16 3 29,12.25,54.05
9/13/16 7:33,28 94 E9 3 0 0 80 5E,12.75,54.95
9/13/16 7:33,28 2C9 3 0 0 80 84,12.88,55.18
9/13/16 7:33,28 CA DE 3 0 0 80 B6,12.25,54.05
9/13/16 7:33,28 23 DE 3 0 0 80 9,12.63,54.72
9/13/16 7:33,28 7B DF 3 0 0 80 4B,12.38,54.28
9/13/16 7:33,28F 6E CF 43 16 3 29,12.38,54.28
9/13/16 7:35,28 94 E9 3 0 0 80 5E,13.13,55.63
9/13/16 7:35,28 2C9 3 0 0 80 84,13.19,55.74
9/13/16 7:35,28 CA DE 3 0 0 80 B6,12.56,54.61
9/13/16 7:35,28 23 DE 3 0 0 80 9,13,55.4
9/13/16 7:35,28 7B DF 3 0 0 80 4B,12.75,54.95
9/13/16 7:35,28F 6E CF 43 16 3 29,12.81,55.06
9/13/16 7:37,28 94 E9 3 0 0 80 5E,13.06,55.51
9/13/16 7:37,28 2C9 3 0 0 80 84,13.06,55.51
9/13/16 7:38,28 CA DE 3 0 0 80 B6,12.63,54.72
9/13/16 7:38,28 23 DE 3 0 0 80 9,12.88,55.18
9/13/16 7:38,28 7B DF 3 0 0 80 4B,12.63,54.72
9/13/16 7:38,28F 6E CF 43 16 3 29,12.69,54.84
9/13/16 7:40,28 94 E9 3 0 0 80 5E,13,55.4
9/13/16 7:40,28 2C9 3 0 0 80 84,13.06,55.51
9/13/16 7:40,28 CA DE 3 0 0 80 B6,12.5,54.5
9/13/16 7:40,28 23 DE 3 0 0 80 9,12.88,55.18
9/13/16 7:40,28 7B DF 3 0 0 80 4B,12.63,54.72
9/13/16 7:40,28F 6E CF 43 16 3 29,12.63,54.72
9/13/16 7:42,28 94 E9 3 0 0 80 5E,13.13,55.63
9/13/16 7:42,28 2C9 3 0 0 80 84,13.13,55.63
9/13/16 7:42,28 CA DE 3 0 0 80 B6,12.44,54.39
9/13/16 7:42,28 23 DE 3 0 0 80 9,12.94,55.29
9/13/16 7:42,28 7B DF 3 0 0 80 4B,12.56,54.61
9/13/16 7:42,28F 6E CF 43 16 3 29,12.69,54.84
9/13/16 7:44,28 94 E9 3 0 0 80 5E,13.13,55.63
9/13/16 7:44,28 2C9 3 0 0 80 84,13.19,55.74
9/13/16 7:44,28 CA DE 3 0 0 80 B6,12.38,54.28
9/13/16 7:44,28 23 DE 3 0 0 80 9,13,55.4
9/13/16 7:45,28 7B DF 3 0 0 80 4B,12.56,54.61
9/13/16 7:45,28F 6E CF 43 16 3 29,12.69,54.84
9/13/16 7:47,28 94 E9 3 0 0 80 5E,13.31,55.96
9/13/16 7:47,28 2C9 3 0 0 80 84,13.38,56.07
9/13/16 7:47,28 CA DE 3 0 0 80 B6,12.63,54.72
9/13/16 7:47,28 23 DE 3 0 0 80 9,13.13,55.63
9/13/16 7:47,28 7B DF 3 0 0 80 4B,12.81,55.06
9/13/16 7:47,28F 6E CF 43 16 3 29,12.94,55.29
9/13/16 7:49,28 94 E9 3 0 0 80 5E,13.38,56.07
9/13/16 7:49,28 2C9 3 0 0 80 84,13.44,56.19
9/13/16 7:49,28 CA DE 3 0 0 80 B6,12.75,54.95
9/13/16 7:49,28 23 DE 3 0 0 80 9,13.25,55.85
9/13/16 7:49,28 7B DF 3 0 0 80 4B,12.94,55.29
9/13/16 7:49,28F 6E CF 43 16 3 29,13.06,55.51
9/13/16 7:51,28 94 E9 3 0 0 80 5E,13.63,56.53
9/13/16 7:51,28 2C9 3 0 0 80 84,13.63,56.53
9/13/16 7:51,28 CA DE 3 0 0 80 B6,13.06,55.51
9/13/16 7:51,28 23 DE 3 0 0 80 9,13.44,56.19
9/13/16 7:51,28 7B DF 3 0 0 80 4B,13.19,55.74
9/13/16 7:51,28F 6E CF 43 16 3 29,13.25,55.85
9/13/16 7:54,28 94 E9 3 0 0 80 5E,13.69,56.64
9/13/16 7:54,28 2C9 3 0 0 80 84,13.75,56.75
9/13/16 7:54,28 CA DE 3 0 0 80 B6,13.19,55.74
9/13/16 7:54,28 23 DE 3 0 0 80 9,13.63,56.53
9/13/16 7:54,28 7B DF 3 0 0 80 4B,13.31,55.96
9/13/16 7:54,28F 6E CF 43 16 3 29,13.38,56.07
9/13/16 7:56,28 94 E9 3 0 0 80 5E,13.88,56.97
9/13/16 7:56,28 2C9 3 0 0 80 84,13.88,56.97
9/13/16 7:56,28 CA DE 3 0 0 80 B6,13.38,56.07
9/13/16 7:56,28 23 DE 3 0 0 80 9,13.69,56.64
9/13/16 7:56,28 7B DF 3 0 0 80 4B,13.44,56.19
9/13/16 7:56,28F 6E CF 43 16 3 29,13.44,56.19
9/13/16 7:58,28 94 E9 3 0 0 80 5E,14.38,57.88
9/13/16 7:58,28 2C9 3 0 0 80 84,13.94,57.09
9/13/16 7:58,28 CA DE 3 0 0 80 B6,13.44,56.19
9/13/16 7:58,28 23 DE 3 0 0 80 9,14.19,57.54
9/13/16 7:58,28 7B DF 3 0 0 80 4B,13.5,56.3
9/13/16 7:58,28F 6E CF 43 16 3 29,13.56,56.41
9/13/16 8:00,28 94 E9 3 0 0 80 5E,14.19,57.54
9/13/16 8:00,28 2C9 3 0 0 80 84,14.06,57.31
9/13/16 8:01,28 CA DE 3 0 0 80 B6,13.5,56.3
9/13/16 8:01,28 23 DE 3 0 0 80 9,14.19,57.54
9/13/16 8:01,28 7B DF 3 0 0 80 4B,13.56,56.41
9/13/16 8:01,28F 6E CF 43 16 3 29,13.56,56.41
9/13/16 8:03,28 94 E9 3 0 0 80 5E,14.06,57.31
9/13/16 8:03,28 2C9 3 0 0 80 84,14,57.2
9/13/16 8:03,28 CA DE 3 0 0 80 B6,13.5,56.3
9/13/16 8:03,28 23 DE 3 0 0 80 9,14.06,57.31
9/13/16 8:03,28 7B DF 3 0 0 80 4B,13.56,56.41
9/13/16 8:03,28F 6E CF 43 16 3 29,13.56,56.41
9/13/16 8:05,28 94 E9 3 0 0 80 5E,14.13,57.43
9/13/16 8:05,28 2C9 3 0 0 80 84,14.13,57.43
9/13/16 8:05,28 CA DE 3 0 0 80 B6,13.5,56.3
9/13/16 8:05,28 23 DE 3 0 0 80 9,14.06,57.31
9/13/16 8:05,28 7B DF 3 0 0 80 4B,13.63,56.53
9/13/16 8:05,28F 6E CF 43 16 3 29,13.63,56.53
9/13/16 8:07,28 94 E9 3 0 0 80 5E,14.25,57.65
9/13/16 8:07,28 2C9 3 0 0 80 84,14.19,57.54
9/13/16 8:07,28 CA DE 3 0 0 80 B6,13.69,56.64
9/13/16 8:07,28 23 DE 3 0 0 80 9,14.19,57.54
9/13/16 8:07,28 7B DF 3 0 0 80 4B,13.81,56.86
9/13/16 8:08,28F 6E CF 43 16 3 29,13.88,56.97
9/13/16 8:10,28 94 E9 3 0 0 80 5E,14.56,58.21
9/13/16 8:10,28 2C9 3 0 0 80 84,14.44,57.99
9/13/16 8:10,28 CA DE 3 0 0 80 B6,13.88,56.97
9/13/16 8:10,28 23 DE 3 0 0 80 9,14.5,58.1
9/13/16 8:10,28 7B DF 3 0 0 80 4B,14.06,57.31
9/13/16 8:10,28F 6E CF 43 16 3 29,14.13,57.43
9/13/16 8:12,28 94 E9 3 0 0 80 5E,14.63,58.32
9/13/16 8:12,28 2C9 3 0 0 80 84,14.63,58.32
9/13/16 8:12,28 CA DE 3 0 0 80 B6,14,57.2
9/13/16 8:12,28 23 DE 3 0 0 80 9,14.63,58.32
9/13/16 8:12,28 7B DF 3 0 0 80 4B,14.19,57.54
9/13/16 8:12,28F 6E CF 43 16 3 29,14.25,57.65
9/13/16 8:14,28 94 E9 3 0 0 80 5E,14.75,58.55
9/13/16 8:14,28 2C9 3 0 0 80 84,14.69,58.44
9/13/16 8:14,28 CA DE 3 0 0 80 B6,14.13,57.43
9/13/16 8:14,28 23 DE 3 0 0 80 9,14.69,58.44
9/13/16 8:14,28 7B DF 3 0 0 80 4B,14.25,57.65
9/13/16 8:14,28F 6E CF 43 16 3 29,14.31,57.76
9/13/16 8:16,28 94 E9 3 0 0 80 5E,14.94,58.89
9/13/16 8:17,28 2C9 3 0 0 80 84,14.94,58.89
9/13/16 8:17,28 CA DE 3 0 0 80 B6,14.38,57.88
9/13/16 8:17,28 23 DE 3 0 0 80 9,14.94,58.89
9/13/16 8:17,28 7B DF 3 0 0 80 4B,14.5,58.1
9/13/16 8:17,28F 6E CF 43 16 3 29,14.56,58.21
9/13/16 8:19,28 94 E9 3 0 0 80 5E,15.13,59.22
9/13/16 8:19,28 2C9 3 0 0 80 84,15.13,59.22
9/13/16 8:19,28 CA DE 3 0 0 80 B6,14.63,58.32
9/13/16 8:19,28 23 DE 3 0 0 80 9,15.19,59.34
9/13/16 8:19,28 7B DF 3 0 0 80 4B,14.69,58.44
9/13/16 8:19,28F 6E CF 43 16 3 29,14.75,58.55
9/13/16 8:21,28 94 E9 3 0 0 80 5E,15,59
9/13/16 8:21,28 2C9 3 0 0 80 84,15.06,59.11
9/13/16 8:21,28 CA DE 3 0 0 80 B6,14.63,58.32
9/13/16 8:21,28 23 DE 3 0 0 80 9,15.06,59.11
9/13/16 8:21,28 7B DF 3 0 0 80 4B,14.69,58.44
9/13/16 8:21,28F 6E CF 43 16 3 29,14.69,58.44
9/13/16 8:23,28 94 E9 3 0 0 80 5E,15.06,59.11
9/13/16 8:23,28 2C9 3 0 0 80 84,15.06,59.11
9/13/16 8:23,28 CA DE 3 0 0 80 B6,14.56,58.21
9/13/16 8:24,28 23 DE 3 0 0 80 9,15.13,59.22
9/13/16 8:24,28 7B DF 3 0 0 80 4B,14.69,58.44
9/13/16 8:24,28F 6E CF 43 16 3 29,14.69,58.44
9/13/16 8:26,28 94 E9 3 0 0 80 5E,15.13,59.22
9/13/16 8:26,28 2C9 3 0 0 80 84,15.13,59.22
9/13/16 8:26,28 CA DE 3 0 0 80 B6,14.56,58.21
9/13/16 8:26,28 23 DE 3 0 0 80 9,15.13,59.22
9/13/16 8:26,28 7B DF 3 0 0 80 4B,14.69,58.44
9/13/16 8:26,28F 6E CF 43 16 3 29,14.69,58.44
9/13/16 8:28,28 94 E9 3 0 0 80 5E,15.19,59.34
9/13/16 8:28,28 2C9 3 0 0 80 84,15.19,59.34
9/13/16 8:28,28 CA DE 3 0 0 80 B6,14.5,58.1
9/13/16 8:28,28 23 DE 3 0 0 80 9,15.19,59.34
9/13/16 8:28,28 7B DF 3 0 0 80 4B,14.75,58.55
9/13/16 8:28,28F 6E CF 43 16 3 29,14.81,58.66
9/13/16 8:30,28 94 E9 3 0 0 80 5E,15.19,59.34
9/13/16 8:30,28 2C9 3 0 0 80 84,15.19,59.34
9/13/16 8:30,28 CA DE 3 0 0 80 B6,14.5,58.1
9/13/16 8:30,28 23 DE 3 0 0 80 9,15.19,59.34
9/13/16 8:30,28 7B DF 3 0 0 80 4B,14.63,58.32
9/13/16 8:31,28F 6E CF 43 16 3 29,14.69,58.44
9/13/16 8:33,28 94 E9 3 0 0 80 5E,15.38,59.68
9/13/16 8:33,28 2C9 3 0 0 80 84,15.25,59.45
9/13/16 8:33,28 CA DE 3 0 0 80 B6,14.5,58.1
9/13/16 8:33,28 23 DE 3 0 0 80 9,15.38,59.68
9/13/16 8:33,28 7B DF 3 0 0 80 4B,14.69,58.44
9/13/16 8:33,28F 6E CF 43 16 3 29,14.75,58.55
9/13/16 8:35,28 94 E9 3 0 0 80 5E,15.44,59.79
9/13/16 8:35,28 2C9 3 0 0 80 84,15.31,59.56
9/13/16 8:35,28 CA DE 3 0 0 80 B6,14.56,58.21
9/13/16 8:35,28 23 DE 3 0 0 80 9,15.44,59.79
9/13/16 8:35,28 7B DF 3 0 0 80 4B,14.75,58.55
9/13/16 8:35,28F 6E CF 43 16 3 29,14.88,58.78
9/13/16 8:37,28 94 E9 3 0 0 80 5E,15.25,59.45
9/13/16 8:37,28 2C9 3 0 0 80 84,15.25,59.45
9/13/16 8:37,28 CA DE 3 0 0 80 B6,14.75,58.55
9/13/16 8:37,28 23 DE 3 0 0 80 9,15.31,59.56
9/13/16 8:37,28 7B DF 3 0 0 80 4B,14.88,58.78
9/13/16 8:37,28F 6E CF 43 16 3 29,14.88,58.78
9/13/16 8:39,28 94 E9 3 0 0 80 5E,15.31,59.56
9/13/16 8:39,28 2C9 3 0 0 80 84,15.31,59.56
9/13/16 8:40,28 CA DE 3 0 0 80 B6,14.94,58.89
9/13/16 8:40,28 23 DE 3 0 0 80 9,15.31,59.56
9/13/16 8:40,28 7B DF 3 0 0 80 4B,15,59
9/13/16 8:40,28F 6E CF 43 16 3 29,15,59
9/13/16 8:42,28 94 E9 3 0 0 80 5E,15.44,59.79
9/13/16 8:42,28 2C9 3 0 0 80 84,15.44,59.79
9/13/16 8:42,28 CA DE 3 0 0 80 B6,14.94,58.89
9/13/16 8:42,28 23 DE 3 0 0 80 9,15.44,59.79
9/13/16 8:42,28 7B DF 3 0 0 80 4B,15.06,59.11
9/13/16 8:42,28F 6E CF 43 16 3 29,15.06,59.11
9/13/16 8:44,28 94 E9 3 0 0 80 5E,15.38,59.68
9/13/16 8:44,28 2C9 3 0 0 80 84,15.38,59.68
9/13/16 8:44,28 CA DE 3 0 0 80 B6,15,59
9/13/16 8:44,28 23 DE 3 0 0 80 9,15.38,59.68
9/13/16 8:44,28 7B DF 3 0 0 80 4B,15.06,59.11
9/13/16 8:44,28F 6E CF 43 16 3 29,15.06,59.11
9/13/16 8:46,28 94 E9 3 0 0 80 5E,15.5,59.9
9/13/16 8:46,28 2C9 3 0 0 80 84,15.5,59.9
9/13/16 8:46,28 CA DE 3 0 0 80 B6,15.06,59.11
9/13/16 8:46,28 23 DE 3 0 0 80 9,15.5,59.9
9/13/16 8:47,28 7B DF 3 0 0 80 4B,15.19,59.34
9/13/16 8:47,28F 6E CF 43 16 3 29,15.19,59.34
9/13/16 8:49,28 94 E9 3 0 0 80 5E,15.56,60.01
9/13/16 8:49,28 2C9 3 0 0 80 84,15.63,60.13
9/13/16 8:49,28 CA DE 3 0 0 80 B6,15.13,59.22
9/13/16 8:49,28 23 DE 3 0 0 80 9,15.56,60.01
9/13/16 8:49,28 7B DF 3 0 0 80 4B,15.25,59.45
9/13/16 8:49,28F 6E CF 43 16 3 29,15.25,59.45
9/13/16 8:51,28 94 E9 3 0 0 80 5E,15.69,60.24
9/13/16 8:51,28 2C9 3 0 0 80 84,15.63,60.13
9/13/16 8:51,28 CA DE 3 0 0 80 B6,15.19,59.34
9/13/16 8:51,28 23 DE 3 0 0 80 9,15.69,60.24
9/13/16 8:51,28 7B DF 3 0 0 80 4B,15.31,59.56
9/13/16 8:51,28F 6E CF 43 16 3 29,15.31,59.56
9/13/16 8:53,28 94 E9 3 0 0 80 5E,15.56,60.01
9/13/16 8:53,28 2C9 3 0 0 80 84,15.56,60.01
9/13/16 8:53,28 CA DE 3 0 0 80 B6,15.19,59.34
9/13/16 8:53,28 23 DE 3 0 0 80 9,15.56,60.01
9/13/16 8:53,28 7B DF 3 0 0 80 4B,15.25,59.45
9/13/16 8:53,28F 6E CF 43 16 3 29,15.25,59.45
9/13/16 8:56,28 94 E9 3 0 0 80 5E,15.56,60.01
9/13/16 8:56,28 2C9 3 0 0 80 84,15.63,60.13
9/13/16 8:56,28 CA DE 3 0 0 80 B6,15.25,59.45
9/13/16 8:56,28 23 DE 3 0 0 80 9,15.56,60.01
9/13/16 8:56,28 7B DF 3 0 0 80 4B,15.31,59.56
9/13/16 8:56,28F 6E CF 43 16 3 29,15.31,59.56
9/13/16 8:58,28 94 E9 3 0 0 80 5E,15.69,60.24
9/13/16 8:58,28 2C9 3 0 0 80 84,15.69,60.24
9/13/16 8:58,28 CA DE 3 0 0 80 B6,15.25,59.45
9/13/16 8:58,28 23 DE 3 0 0 80 9,15.69,60.24
9/13/16 8:58,28 7B DF 3 0 0 80 4B,15.38,59.68
9/13/16 8:58,28F 6E CF 43 16 3 29,15.38,59.68
9/13/16 9:00,28 94 E9 3 0 0 80 5E,15.63,60.13
9/13/16 9:00,28 2C9 3 0 0 80 84,15.63,60.13
9/13/16 9:00,28 CA DE 3 0 0 80 B6,15.31,59.56
9/13/16 9:00,28 23 DE 3 0 0 80 9,15.63,60.13
9/13/16 9:00,28 7B DF 3 0 0 80 4B,15.38,59.68
9/13/16 9:00,28F 6E CF 43 16 3 29,15.38,59.68
9/13/16 9:02,28 94 E9 3 0 0 80 5E,15.56,60.01
9/13/16 9:02,28 2C9 3 0 0 80 84,15.56,60.01
9/13/16 9:02,28 CA DE 3 0 0 80 B6,15.25,59.45
9/13/16 9:03,28 23 DE 3 0 0 80 9,15.56,60.01
9/13/16 9:03,28 7B DF 3 0 0 80 4B,15.31,59.56
9/13/16 9:03,28F 6E CF 43 16 3 29,15.31,59.56
9/13/16 9:05,28 94 E9 3 0 0 80 5E,15.69,60.24
9/13/16 9:05,28 2C9 3 0 0 80 84,15.75,60.35
9/13/16 9:05,28 CA DE 3 0 0 80 B6,15.38,59.68
9/13/16 9:05,28 23 DE 3 0 0 80 9,15.69,60.24
9/13/16 9:05,28 7B DF 3 0 0 80 4B,15.5,59.9
9/13/16 9:05,28F 6E CF 43 16 3 29,15.5,59.9
9/13/16 9:07,28 94 E9 3 0 0 80 5E,15.88,60.57
9/13/16 9:07,28 2C9 3 0 0 80 84,15.94,60.69
9/13/16 9:07,28 CA DE 3 0 0 80 B6,15.56,60.01
9/13/16 9:07,28 23 DE 3 0 0 80 9,15.94,60.69
9/13/16 9:07,28 7B DF 3 0 0 80 4B,15.63,60.13
9/13/16 9:07,28F 6E CF 43 16 3 29,15.63,60.13
9/13/16 9:09,28 94 E9 3 0 0 80 5E,16,60.8
9/13/16 9:09,28 2C9 3 0 0 80 84,16,60.8
9/13/16 9:09,28 CA DE 3 0 0 80 B6,15.63,60.13
9/13/16 9:09,28 23 DE 3 0 0 80 9,16.06,60.91
9/13/16 9:09,28 7B DF 3 0 0 80 4B,15.69,60.24
9/13/16 9:10,28F 6E CF 43 16 3 29,15.69,60.24
9/13/16 9:12,28 94 E9 3 0 0 80 5E,16,60.8
9/13/16 9:12,28 2C9 3 0 0 80 84,16,60.8
9/13/16 9:12,28 CA DE 3 0 0 80 B6,15.63,60.13
9/13/16 9:12,28 23 DE 3 0 0 80 9,16,60.8
9/13/16 9:12,28 7B DF 3 0 0 80 4B,15.69,60.24
9/13/16 9:12,28F 6E CF 43 16 3 29,15.69,60.24
9/13/16 9:14,28 94 E9 3 0 0 80 5E,16.12,61.03
9/13/16 9:14,28 2C9 3 0 0 80 84,16.12,61.03
9/13/16 9:14,28 CA DE 3 0 0 80 B6,15.69,60.24
9/13/16 9:14,28 23 DE 3 0 0 80 9,16.12,61.03
9/13/16 9:14,28 7B DF 3 0 0 80 4B,15.81,60.46
9/13/16 9:14,28F 6E CF 43 16 3 29,15.81,60.46
9/13/16 9:16,28 94 E9 3 0 0 80 5E,16.56,61.81
9/13/16 9:16,28 2C9 3 0 0 80 84,16.5,61.7
9/13/16 9:16,28 CA DE 3 0 0 80 B6,15.88,60.57
9/13/16 9:16,28 23 DE 3 0 0 80 9,16.56,61.81
9/13/16 9:16,28 7B DF 3 0 0 80 4B,16.12,61.03
9/13/16 9:16,28F 6E CF 43 16 3 29,16.19,61.14
9/13/16 9:18,28 94 E9 3 0 0 80 5E,16.37,61.47
9/13/16 9:19,28 2C9 3 0 0 80 84,16.37,61.47
9/13/16 9:19,28 CA DE 3 0 0 80 B6,15.94,60.69
9/13/16 9:19,28 23 DE 3 0 0 80 9,16.44,61.59
9/13/16 9:19,28 7B DF 3 0 0 80 4B,16.06,60.91
9/13/16 9:19,28F 6E CF 43 16 3 29,16.12,61.03
9/13/16 9:21,28 94 E9 3 0 0 80 5E,16.56,61.81
9/13/16 9:21,28 2C9 3 0 0 80 84,16.56,61.81
9/13/16 9:21,28 CA DE 3 0 0 80 B6,16.06,60.91
9/13/16 9:21,28 23 DE 3 0 0 80 9,16.62,61.93
9/13/16 9:21,28 7B DF 3 0 0 80 4B,16.25,61.25
9/13/16 9:21,28F 6E CF 43 16 3 29,16.31,61.36
9/13/16 9:23,28 94 E9 3 0 0 80 5E,16.69,62.04
9/13/16 9:23,28 2C9 3 0 0 80 84,16.69,62.04
9/13/16 9:23,28 CA DE 3 0 0 80 B6,16.12,61.03
9/13/16 9:23,28 23 DE 3 0 0 80 9,16.75,62.15
9/13/16 9:23,28 7B DF 3 0 0 80 4B,16.25,61.25
9/13/16 9:23,28F 6E CF 43 16 3 29,16.31,61.36
9/13/16 9:25,28 94 E9 3 0 0 80 5E,16.69,62.04
9/13/16 9:25,28 2C9 3 0 0 80 84,16.62,61.93
9/13/16 9:25,28 CA DE 3 0 0 80 B6,16.06,60.91
9/13/16 9:26,28 23 DE 3 0 0 80 9,16.75,62.15
9/13/16 9:26,28 7B DF 3 0 0 80 4B,16.25,61.25
9/13/16 9:26,28F 6E CF 43 16 3 29,16.31,61.36
9/13/16 9:28,28 94 E9 3 0 0 80 5E,16.69,62.04
9/13/16 9:28,28 2C9 3 0 0 80 84,16.69,62.04
9/13/16 9:28,28 CA DE 3 0 0 80 B6,16.12,61.03
9/13/16 9:28,28 23 DE 3 0 0 80 9,16.75,62.15
9/13/16 9:28,28 7B DF 3 0 0 80 4B,16.25,61.25
9/13/16 9:28,28F 6E CF 43 16 3 29,16.37,61.47
9/13/16 9:30,28 94 E9 3 0 0 80 5E,16.75,62.15
9/13/16 9:30,28 2C9 3 0 0 80 84,16.75,62.15
9/13/16 9:30,28 CA DE 3 0 0 80 B6,16.19,61.14
9/13/16 9:30,28 23 DE 3 0 0 80 9,16.81,62.26
9/13/16 9:30,28 7B DF 3 0 0 80 4B,16.37,61.47
9/13/16 9:30,28F 6E CF 43 16 3 29,16.44,61.59
9/13/16 9:32,28 94 E9 3 0 0 80 5E,17.25,63.05
9/13/16 9:32,28 2C9 3 0 0 80 84,17.19,62.94
9/13/16 9:32,28 CA DE 3 0 0 80 B6,16.31,61.36
9/13/16 9:32,28 23 DE 3 0 0 80 9,17.31,63.16
9/13/16 9:32,28 7B DF 3 0 0 80 4B,16.62,61.93
9/13/16 9:32,28F 6E CF 43 16 3 29,16.81,62.26
9/13/16 9:35,28 94 E9 3 0 0 80 5E,17.31,63.16
9/13/16 9:35,28 2C9 3 0 0 80 84,17.19,62.94
9/13/16 9:35,28 CA DE 3 0 0 80 B6,16.44,61.59
9/13/16 9:35,28 23 DE 3 0 0 80 9,17.37,63.28
9/13/16 9:35,28 7B DF 3 0 0 80 4B,16.75,62.15
9/13/16 9:35,28F 6E CF 43 16 3 29,16.87,62.38
9/13/16 9:37,28 94 E9 3 0 0 80 5E,17.56,63.61
9/13/16 9:37,28 2C9 3 0 0 80 84,17.44,63.39
9/13/16 9:37,28 CA DE 3 0 0 80 B6,16.62,61.93
9/13/16 9:37,28 23 DE 3 0 0 80 9,17.56,63.61
9/13/16 9:37,28 7B DF 3 0 0 80 4B,16.87,62.38
9/13/16 9:37,28F 6E CF 43 16 3 29,17.06,62.71
9/13/16 9:39,28 94 E9 3 0 0 80 5E,17.62,63.72
9/13/16 9:39,28 2C9 3 0 0 80 84,17.5,63.5
9/13/16 9:39,28 CA DE 3 0 0 80 B6,16.87,62.38
9/13/16 9:39,28 23 DE 3 0 0 80 9,17.62,63.72
9/13/16 9:39,28 7B DF 3 0 0 80 4B,17,62.6
9/13/16 9:39,28F 6E CF 43 16 3 29,17.19,62.94
9/13/16 9:41,28 94 E9 3 0 0 80 5E,17.62,63.72
9/13/16 9:41,28 2C9 3 0 0 80 84,17.56,63.61
9/13/16 9:42,28 CA DE 3 0 0 80 B6,16.94,62.49
9/13/16 9:42,28 23 DE 3 0 0 80 9,17.62,63.72
9/13/16 9:42,28 7B DF 3 0 0 80 4B,17.06,62.71
9/13/16 9:42,28F 6E CF 43 16 3 29,17.19,62.94
9/13/16 9:44,28 94 E9 3 0 0 80 5E,17.62,63.72
9/13/16 9:44,28 2C9 3 0 0 80 84,17.62,63.72
9/13/16 9:44,28 CA DE 3 0 0 80 B6,17,62.6
9/13/16 9:44,28 23 DE 3 0 0 80 9,17.75,63.95
9/13/16 9:44,28 7B DF 3 0 0 80 4B,17.19,62.94
9/13/16 9:44,28F 6E CF 43 16 3 29,17.31,63.16
9/13/16 9:46,28 94 E9 3 0 0 80 5E,17.69,63.84
9/13/16 9:46,28 2C9 3 0 0 80 84,17.69,63.84
9/13/16 9:46,28 CA DE 3 0 0 80 B6,17,62.6
9/13/16 9:46,28 23 DE 3 0 0 80 9,17.69,63.84
9/13/16 9:46,28 7B DF 3 0 0 80 4B,17.25,63.05
9/13/16 9:46,28F 6E CF 43 16 3 29,17.31,63.16
9/13/16 9:48,28 94 E9 3 0 0 80 5E,17.56,63.61
9/13/16 9:48,28 2C9 3 0 0 80 84,17.56,63.61
